Date,For,Against
2016-08-26 16,136.0,1481.0
2016-08-26 17,136.0,1481.0
2016-08-26 18,136.0,1481.0
2016-08-26 19,136.0,1481.0
2016-08-26 20,136.0,1481.0
2016-08-26 21,136.0,1481.0
2016-08-26 22,136.0,1481.0
2016-08-26 23,136.0,1481.0
2016-08-27 00,136.0,1481.0
2016-08-27 01,136.0,1481.0
2016-08-27 02,136.0,1481.0
2016-08-27 03,136.0,1481.0
2016-08-27 04,136.0,1481.0
2016-08-27 05,136.0,1481.0
2016-08-27 06,136.0,1481.0
2016-08-27 07,136.0,1481.0
2016-08-27 08,136.0,1481.0
2016-08-27 09,136.0,1481.0
2016-08-27 10,136.0,1481.0
2016-08-27 11,136.0,1481.0
2016-08-27 12,136.0,1481.0
2016-08-27 13,136.0,1481.0
2016-08-27 14,136.0,1481.0
2016-08-27 15,136.0,1481.0
2016-08-27 16,136.0,1481.0
2016-08-27 17,136.0,1481.0
2016-08-27 18,136.0,1481.0
2016-08-27 19,136.0,1481.0
